5RGh,N2bKoS6KUig,"[2, 7, 90, 165, 196, 373, 415, 458, 1420, 1456]","[{'text': 'ready to race cruise or show this', 'start': 9.83, 'duration': 6.549}, {'text': 'essentially new 2010 Roush 427 ours one', 'start': 12.84, 'duration': 5.519}, {'text': ""loud and proud beast that's perfect for"", 'start': 16.379, 'duration': 4.051}, {'text': 'anyone who wants to stand out in a sea', 'start': 18.359, 'duration': 4.5}, {'text': 'of factory pony cars and wannabe tuner', 'start': 20.43, 'duration': 4.679}, {'text': ""cars if you're looking for a modern"", 'start': 22.859, 'duration': 4.111}, {'text': 'performance machine that has the skills', 'start': 25.109, 'duration': 4.291}, {'text': ""to back up its great looks you've come"", 'start': 26.97, 'duration': 3.479}, {'text': 'to the right place', 'start': 29.4, 'duration': 3.78}, {'text': 'wearing vivid grabber blue paint under', 'start': 30.449, 'duration': 5.52}, {'text': 'sinister black stripes this 2010 Roush', 'start': 33.18, 'duration': 6.33}, {'text': '427 R is number 301 and has been in the', 'start': 35.969, 'duration': 5.701}, {'text': 'care of two meticulous owners since noon', 'start': 39.51, 'duration': 4.08}, {'text': 'and presents excellent in virtually', 'start': 41.67, 'duration': 4.59}, {'text': 'every way the showroom fresh body is', 'start': 43.59, 'duration': 4.739}, {'text': '100% straight with no history of', 'start': 46.26, 'duration': 4.65}, {'text': 'accidents or damage of any kind one', 'start': 48.329, 'duration': 4.98}, {'text': 'glance down is rock-solid fuselage Nets', 'start': 50.91, 'duration': 4.5}, {'text': 'not so much as a dinner ding anywhere', 'start': 53.309, 'duration': 4.41}, {'text': 'and a close inspection of Roush as', 'start': 55.41, 'duration': 4.68}, {'text': 'high-quality add-ons reveals a seamless', 'start': 57.719, 'duration': 4.621}, {'text': 'and almost invisible transition to', 'start': 60.09, 'duration': 5.58}, {'text': ""ford's tight and glassy panels created"", 'start': 62.34, 'duration': 5.55}, {'text': 'as a turnkey package for enthusiasts who', 'start': 65.67, 'duration': 4.5}, {'text': 'want a reliably engineered Mustang that', 'start': 67.89, 'duration': 4.229}, {'text': 'unlocks the full potential of Ford', 'start': 70.17, 'duration': 6.33}, {'text': 'smooth 4.6 liter v8 the 427 R utilizes', 'start': 72.119, 'duration': 6.301}, {'text': 'an inner cooled supercharger to crank', 'start': 76.5, 'duration': 5.4}, {'text': 'out 435 horsepower and 400 pound-feet of', 'start': 78.42, 'duration': 6.449}, {'text': 'torque Roush his patented Roush charger', 'start': 81.9, 'duration': 5.13}, {'text': 'is an eaton style blower that excels', 'start': 84.869, 'duration': 4.11}, {'text': 'through a relocated and redesigned', 'start': 87.03, 'duration': 4.44}, {'text': 'single core cross flow intercooler which', 'start': 88.979, 'duration': 4.621}, {'text': 'helps manage on track temperatures and', 'start': 91.47, 'duration': 4.89}, {'text': ""create gobs of torque rich power Ford's"", 'start': 93.6, 'duration': 4.769}, {'text': 'storied mod motor is a very strong', 'start': 96.36, 'duration': 4.56}, {'text': 'engine as is but the experts at Roush', 'start': 98.369, 'duration': 4.171}, {'text': 'went ahead and installed a beefier', 'start': 100.92, 'duration': 4.559}, {'text': 'cooling system and a recalibrated ECU in', 'start': 102.54, 'duration': 5.189}, {'text': 'cases Mustangs new owner wanted to spend', 'start': 105.479, 'duration': 5.57}, {'text': 'an ample time at the track', 'start': 107.729, 'duration': 3.32}, {'text': 'inside Roush Performance implemented', 'start': 151.83, 'duration': 4.63}, {'text': 'subtle but tasteful upgrades which are', 'start': 154.45, 'duration': 3.75}, {'text': 'immediately noticeable from both an', 'start': 156.46, 'duration': 3.8}, {'text': 'appearance and performance standpoint', 'start': 158.2, 'duration': 4.95}, {'text': 'custom gadgets featuring silver readouts', 'start': 160.26, 'duration': 5.26}, {'text': 'and bold Roush scripts hang between a', 'start': 163.15, 'duration': 4.23}, {'text': 'router performance boosts gauge in an', 'start': 165.52, 'duration': 4.56}, {'text': 'autograph - panel a Roush Performance', 'start': 167.38, 'duration': 4.74}, {'text': 'short throw shifter centers a black', 'start': 170.08, 'duration': 4.23}, {'text': 'Roush cue ball shift knob inside a Roush', 'start': 172.12, 'duration': 4.59}, {'text': 'branded center console and the firm', 'start': 174.31, 'duration': 4.56}, {'text': 'bucket seats are attractive black units', 'start': 176.71, 'duration': 3.99}, {'text': 'that have been accented with black suede', 'start': 178.87, 'duration': 4.62}, {'text': 'inserts and grabber blue stitching this', 'start': 180.7, 'duration': 5.22}, {'text': 'mighty 427 R will tear up the tracks', 'start': 183.49, 'duration': 5.04}, {'text': 'embarrass most street cars and drive you', 'start': 185.92, 'duration': 4.89}, {'text': 'home in leather lined comfort day in and', 'start': 188.53, 'duration': 4.53}, {'text': ""day out if you're looking for a showroom"", 'start': 190.81, 'duration': 4.35}, {'text': ""fresh pony car that's fast sexy"", 'start': 193.06, 'duration': 4.26}, {'text': 'exclusive and generally head and', 'start': 195.16, 'duration': 4.71}, {'text': 'shoulders above the pack call click or', 'start': 197.32, 'duration': 7.82}, {'text': 'visit arcade motor Charlotte dot-com', 'start': 199.87, 'duration': 5.27}, {'text': 'you', 'start': 207.28, 'duration': 2.06}]"
ZRGh,,[225],
PZGh,O26f_k6M8fM,"[6, 8, 206, 650]",
UuGh,OIU8T4G2Eko,[371],
WoGh,WeGPPQe_Pmg,"[24, 158, 279, 1010, 3267]","[{'text': 'email the same as its next hairless', 'start': 22.64, 'duration': 12.25}, {'text': ""cameras the kit lens it's actually got"", 'start': 26.97, 'duration': 23.01}, {'text': 'an aps-c sensor which is a much wider', 'start': 34.89, 'duration': 19.759}, {'text': 'angle but also significantly reduced', 'start': 49.98, 'duration': 4.669}, {'text': 'now we have the next fs100 which as you', 'start': 84.36, 'duration': 5.2}, {'text': 'can see from the crazy array of buttons', 'start': 87.85, 'duration': 5.19}, {'text': 'is much more of a professional camera it', 'start': 89.56, 'duration': 6.09}, {'text': 'uses the same lenses of the next system', 'start': 93.04, 'duration': 5.939}, {'text': ""so it's gonna be mount here see the"", 'start': 95.65, 'duration': 4.69}, {'text': 'sensor', 'start': 98.979, 'duration': 3.781}, {'text': ""it's stupid 35-millimeter"", 'start': 100.34, 'duration': 5.31}, {'text': ""so we can pop on another lens here let's"", 'start': 102.76, 'duration': 6.06}, {'text': 'try this nectar back through', 'start': 105.65, 'duration': 3.17}, {'text': ""so it's the 30 millimeter film failed of"", 'start': 112.81, 'duration': 3.3}, {'text': 'you', 'start': 114.729, 'duration': 3.901}, {'text': ""but Manuel Club son yes I have so let's"", 'start': 116.11, 'duration': 4.82}, {'text': 'try', 'start': 118.63, 'duration': 2.3}, {'text': 'yeah so hey we have been filming in with', 'start': 126.24, 'duration': 4.82}, {'text': 'a nice big sensor in the back', 'start': 129.46, 'duration': 4.89}, {'text': 'pretty unusual ability for', 'start': 131.06, 'duration': 6.7}, {'text': 'I can put it', 'start': 134.35, 'duration': 3.41}, {'text': 'yeah', 'start': 143.76, 'duration': 3.0}]"
UIGh,jFrHyOKLBqk,"[39, 121, 156, 233, 3845]",
yFGh,jKBNqZfjAn8,"[909, 3671]",
rYGh,7wQtDDCBNFg,"[2, 76, 281]",
8ZGh,7EDwQjif4aU,"[1, 682]",
bRGh,kNuuTCEbuIY,"[2628, 2789]",
FAGh,JutOqWtwBcA,[3],
hCGh,W3Q-nZCmaNY,"[2, 19, 544, 724, 1437]",
wPGh,3zdCCTWjqPg,"[39, 121, 202, 233, 1828]","[{'text': 'hello my beautiful people and welcome', 'start': 0.03, 'duration': 4.019}, {'text': ""back to my channel in today's tutorial"", 'start': 2.25, 'duration': 3.24}, {'text': ""I'll be showing you how to achieve"", 'start': 4.049, 'duration': 4.26}, {'text': 'perfectly smooth matte nude lips with', 'start': 5.49, 'duration': 4.5}, {'text': 'the matte lips being the anything at the', 'start': 8.309, 'duration': 3.811}, {'text': ""moment everyone's concern is how to get"", 'start': 9.99, 'duration': 4.05}, {'text': 'them perfectly smooth and ready for the', 'start': 12.12, 'duration': 3.78}, {'text': 'matte lipstick application there are a', 'start': 14.04, 'duration': 3.39}, {'text': 'lot of factors that can contribute to', 'start': 15.9, 'duration': 3.84}, {'text': 'dry and chapped lips such as change of', 'start': 17.43, 'duration': 4.65}, {'text': 'climate like cold weather frequent use', 'start': 19.74, 'duration': 4.199}, {'text': 'of the air conditioning dehydration and', 'start': 22.08, 'duration': 4.439}, {'text': 'in my case frequent flying I always put', 'start': 23.939, 'duration': 4.41}, {'text': 'my lips first when it comes to lip', 'start': 26.519, 'duration': 3.901}, {'text': 'makeup application and this is why I', 'start': 28.349, 'duration': 4.14}, {'text': 'make sure that my lips are always well', 'start': 30.42, 'duration': 4.59}, {'text': 'exfoliated and well moisturized before I', 'start': 32.489, 'duration': 5.221}, {'text': ""apply my lip color it's time to begin"", 'start': 35.01, 'duration': 4.38}, {'text': 'with the tutorial and I hope you guys', 'start': 37.71, 'duration': 4.95}, {'text': ""enjoy this video I'm going to begin with"", 'start': 39.39, 'duration': 5.79}, {'text': 'exfoliating and moisturizing my lips for', 'start': 42.66, 'duration': 4.44}, {'text': 'this I will need a damp face cloth and a', 'start': 45.18, 'duration': 4.109}, {'text': 'chapstick dual-ended hydration lock day', 'start': 47.1, 'duration': 4.439}, {'text': 'and night lip balm this lip balm is', 'start': 49.289, 'duration': 3.811}, {'text': ""amazing I've never seen anything like it"", 'start': 51.539, 'duration': 2.071}, {'text': 'before', 'start': 53.1, 'duration': 2.729}, {'text': 'miss dual ended and each side has an', 'start': 53.61, 'duration': 4.26}, {'text': 'advanced formula proven for healthy', 'start': 55.829, 'duration': 4.081}, {'text': 'looking lips it comes in two varieties', 'start': 57.87, 'duration': 5.31}, {'text': 'day and night and moisturize renew today', 'start': 59.91, 'duration': 4.859}, {'text': 'I will be using a day and night version', 'start': 63.18, 'duration': 4.11}, {'text': 'I will apply the nitesite first which', 'start': 64.769, 'duration': 5.161}, {'text': 'contains stamina oil and coconut oils as', 'start': 67.29, 'duration': 4.74}, {'text': 'well to really soften the lips this way', 'start': 69.93, 'duration': 4.77}, {'text': 'will be easier to exfoliate them next', 'start': 72.03, 'duration': 4.92}, {'text': ""I'm going to take the damp cloth and rub"", 'start': 74.7, 'duration': 4.349}, {'text': 'the lips gently to exfoliate the dry', 'start': 76.95, 'duration': 4.68}, {'text': 'skin now my lips are nice and smooth', 'start': 79.049, 'duration': 5.011}, {'text': 'free from any dry skin to bring back', 'start': 81.63, 'duration': 4.26}, {'text': 'moisture to my lips and protect them', 'start': 84.06, 'duration': 3.72}, {'text': 'from the Sun I will apply the chapstick', 'start': 85.89, 'duration': 3.99}, {'text': 'dual ended hydration lock the dayside', 'start': 87.78, 'duration': 4.019}, {'text': 'and this also preps them for the', 'start': 89.88, 'duration': 3.93}, {'text': 'lipstick application the de site', 'start': 91.799, 'duration': 4.351}, {'text': 'contains a moisturizing formula and an', 'start': 93.81, 'duration': 4.8}, {'text': 'SPF of 12 which is perfect for keeping', 'start': 96.15, 'duration': 4.41}, {'text': 'the lips soft and protected during the', 'start': 98.61, 'duration': 4.439}, {'text': 'day I will let my lips soak the goodness', 'start': 100.56, 'duration': 3.93}, {'text': 'of the chapstick for a few minutes', 'start': 103.049, 'duration': 3.75}, {'text': 'before applying my lipstick now that my', 'start': 104.49, 'duration': 3.449}, {'text': 'lips are perfectly smooth and', 'start': 106.799, 'duration': 2.941}, {'text': 'moisturized I will show you guys how to', 'start': 107.939, 'duration': 3.451}, {'text': 'achieve the matte nude shade', 'start': 109.74, 'duration': 4.23}, {'text': 'first I will line my lips using sore lip', 'start': 111.39, 'duration': 4.38}, {'text': 'liner by Mac and fill them in slightly', 'start': 113.97, 'duration': 4.1}, {'text': 'this will make the lipstick last longer', 'start': 115.77, 'duration': 4.47}, {'text': 'next I will take this gorgeous matte', 'start': 118.07, 'duration': 4.899}, {'text': 'shade and apply it all over to plump up', 'start': 120.24, 'duration': 4.53}, {'text': 'the volume of the lips I will take the', 'start': 122.969, 'duration': 4.981}, {'text': 'matte nude shade this one is honey love', 'start': 124.77, 'duration': 5.01}, {'text': ""by Mac and I'm going to apply to the"", 'start': 127.95, 'duration': 4.02}, {'text': 'center of my lips to give it a bit more', 'start': 129.78, 'duration': 2.67}, {'text': 'volume', 'start': 131.97, 'duration': 1.84}, {'text': 'I will contour the sides', 'start': 132.45, 'duration': 4.119}, {'text': 'my lips using world lipliner also by Mac', 'start': 133.81, 'duration': 6.179}, {'text': 'and voila perfectly smooth matte nude', 'start': 136.569, 'duration': 6.061}, {'text': 'lips if you are using a matte lipstick', 'start': 139.989, 'duration': 4.891}, {'text': 'that is extra matte and dry you can also', 'start': 142.63, 'duration': 5.01}, {'text': 'use chapstick as a top coat to keep your', 'start': 144.88, 'duration': 5.07}, {'text': ""lips smooth and beautiful now I'm going"", 'start': 147.64, 'duration': 3.959}, {'text': 'to show you how I remove my lipstick and', 'start': 149.95, 'duration': 3.3}, {'text': 'how I keep my lips moisturized at night', 'start': 151.599, 'duration': 4.17}, {'text': 'I use a corner round and I makeup', 'start': 153.25, 'duration': 4.62}, {'text': 'remover or just a regular makeup remover', 'start': 155.769, 'duration': 4.351}, {'text': 'to wipe the lipstick and then I apply', 'start': 157.87, 'duration': 4.29}, {'text': 'the chapstick dual ended hydration lock', 'start': 160.12, 'duration': 4.53}, {'text': 'Nightside to nourish and moisturize my', 'start': 162.16, 'duration': 4.5}, {'text': 'lips while I sleep so I wake up with', 'start': 164.65, 'duration': 5.7}, {'text': ""smooth lips that was it for today's"", 'start': 166.66, 'duration': 5.37}, {'text': 'tutorial I really hope you enjoyed this', 'start': 170.35, 'duration': 3.87}, {'text': 'video and found it useful thank you so', 'start': 172.03, 'duration': 4.23}, {'text': 'much for the love and support for my', 'start': 174.22, 'duration': 3.72}, {'text': 'channel and thank you for all the', 'start': 176.26, 'duration': 3.36}, {'text': 'comments and all the likes in my', 'start': 177.94, 'duration': 3.96}, {'text': 'previous videos I appreciate you guys so', 'start': 179.62, 'duration': 4.56}, {'text': 'much god bless you all I love you and', 'start': 181.9, 'duration': 6.32}, {'text': 'see you soon with another tutorial bye', 'start': 184.18, 'duration': 4.04}]"
ZfGh,43H1foANwGo,"[29, 32, 221, 1715]",
D5Gh,BKQ-IZdkmgM,"[0, 1, 36, 94, 147, 1494]",
AcGh,BNHC_bOC30k,"[296, 359]",
bEGh,0xuFnP5N2uA,"[3, 4, 10]","[{'text': 'this problem is called what teachers', 'start': 0.63, 'duration': 9.299}, {'text': 'make or objection overruled or if things', 'start': 3.33, 'duration': 9.719}, {'text': ""don't work out you can always go to law"", 'start': 9.929, 'duration': 9.481}, {'text': 'school he says the problem with teachers', 'start': 13.049, 'duration': 8.671}, {'text': ""is what's a kid going to learn from"", 'start': 19.41, 'duration': 4.38}, {'text': 'someone who decided that his best option', 'start': 21.72, 'duration': 6.45}, {'text': 'in life was to become a teacher he', 'start': 23.79, 'duration': 6.21}, {'text': 'reminds the other dinner guests that', 'start': 28.17, 'duration': 3.6}, {'text': ""it's true what they say about teachers"", 'start': 30.0, 'duration': 3.81}, {'text': ""those who can do and those who can't"", 'start': 31.77, 'duration': 8.31}, {'text': 'teach I decide to bite my tongue instead', 'start': 33.81, 'duration': 10.11}, {'text': 'of his and resist the urge to remind the', 'start': 40.08, 'duration': 5.94}, {'text': ""other dinner guests that it's also true"", 'start': 43.92, 'duration': 4.62}, {'text': 'what they say about lawyers because', 'start': 46.02, 'duration': 4.2}, {'text': ""we're eating after all and this is"", 'start': 48.54, 'duration': 3.51}, {'text': 'supposed to be polite conversation I', 'start': 50.22, 'duration': 4.08}, {'text': ""mean you're a teacher Taylor come on be"", 'start': 52.05, 'duration': 6.029}, {'text': 'honest what do you make and I wish you', 'start': 54.3, 'duration': 6.599}, {'text': ""hadn't done that it asked me to be"", 'start': 58.079, 'duration': 5.041}, {'text': 'honest cause you see I have this little', 'start': 60.899, 'duration': 5.241}, {'text': 'policy in my classroom about honesty and', 'start': 63.12, 'duration': 5.31}, {'text': 'ass-kicking which is if you ask for it', 'start': 66.14, 'duration': 5.05}, {'text': 'then I have to let you have it you want', 'start': 68.43, 'duration': 5.97}, {'text': 'to know what I make I make kids work', 'start': 71.19, 'duration': 4.71}, {'text': 'harder than they ever thought they could', 'start': 74.4, 'duration': 4.17}, {'text': 'I can make a C+ feel like a', 'start': 75.9, 'duration': 4.98}, {'text': 'Congressional Medal of Honor and I can', 'start': 78.57, 'duration': 4.68}, {'text': 'make an a-minus feel like a slap in the', 'start': 80.88, 'duration': 5.04}, {'text': 'face how dare you waste my time with', 'start': 83.25, 'duration': 6.03}, {'text': 'anything less than your very best I make', 'start': 85.92, 'duration': 5.37}, {'text': 'kids sit through 40 minutes of study', 'start': 89.28, 'duration': 6.99}, {'text': 'hall in absolute no you may not work in', 'start': 91.29, 'duration': 7.11}, {'text': 'groups though you cannot ask me a', 'start': 96.27, 'duration': 4.17}, {'text': ""question why won't I let you go to the"", 'start': 98.4, 'duration': 4.05}, {'text': ""bathroom because you're bored and you"", 'start': 100.44, 'duration': 3.719}, {'text': ""don't really have to go to the bathroom"", 'start': 102.45, 'duration': 5.43}, {'text': 'do you I make parents tremble in fear', 'start': 104.159, 'duration': 7.771}, {'text': 'when I call home at around dinnertime hi', 'start': 107.88, 'duration': 6.12}, {'text': ""this is mr. Molly hope I haven't called"", 'start': 111.93, 'duration': 3.93}, {'text': 'it a bad time I just wanted to talk to', 'start': 114.0, 'duration': 3.84}, {'text': 'you about something that your son said', 'start': 115.86, 'duration': 5.31}, {'text': 'today in class to the biggest bully in', 'start': 117.84, 'duration': 5.49}, {'text': 'the grade he said leave that kid alone', 'start': 121.17, 'duration': 5.37}, {'text': ""I still cry sometimes don't you and that"", 'start': 123.33, 'duration': 5.909}, {'text': 'was the noblest act of courage that I', 'start': 126.54, 'duration': 4.51}, {'text': 'had ever seen', 'start': 129.239, 'duration': 3.821}, {'text': 'make parents see their children for who', 'start': 131.05, 'duration': 4.17}, {'text': 'they are and who they can be you want to', 'start': 133.06, 'duration': 4.41}, {'text': 'know what I make and make kids wonder I', 'start': 135.22, 'duration': 3.39}, {'text': 'make them question', 'start': 137.47, 'duration': 2.94}, {'text': 'I make them criticize I make them', 'start': 138.61, 'duration': 4.08}, {'text': 'apologize and mean it and make them', 'start': 140.41, 'duration': 4.29}, {'text': 'right right right and then I make em', 'start': 142.69, 'duration': 3.09}, {'text': 'read', 'start': 144.7, 'duration': 3.0}, {'text': 'I make them spell definitely beautiful', 'start': 145.78, 'duration': 4.4}, {'text': 'definitely beautiful define Knightley', 'start': 147.7, 'duration': 4.71}, {'text': 'baa-eautiful a joke a will never', 'start': 150.18, 'duration': 4.87}, {'text': 'misspell either one of those words again', 'start': 152.41, 'duration': 5.19}, {'text': 'I make them show all their work in math', 'start': 155.05, 'duration': 4.56}, {'text': 'class and then hide it on their final', 'start': 157.6, 'duration': 4.2}, {'text': 'drafts in English I make them realize', 'start': 159.61, 'duration': 4.32}, {'text': ""that if you've got this then you follow"", 'start': 161.8, 'duration': 5.04}, {'text': 'this and if somebody ever tries to judge', 'start': 163.93, 'duration': 4.77}, {'text': 'you based on what you make you give them', 'start': 166.84, 'duration': 2.73}, {'text': 'this', 'start': 168.7, 'duration': 3.12}, {'text': 'here let me break it down for you so you', 'start': 169.57, 'duration': 3.69}, {'text': 'know what I say is true', 'start': 171.82, 'duration': 4.17}, {'text': 'teachers make a goddamn difference like', 'start': 173.26, 'duration': 5.66}, {'text': 'what about you', 'start': 175.99, 'duration': 2.93}]"
